RUN,"Número de estudiante","sigla curso","Periodo curso",Calificación,Nota
14321184,2667,DV023467,2021-01,I,3
14321184,2667,DV023485,2021-01,B,5
14321184,2667,DV023491,2021-01,MB,6
15245824,2430,DV023495,2021-01,SO,6
14321184,2667,DV024441,2021-01,SU,4
14321184,2667,DV024441,2021-01,NP,
15245824,2430,DV024092,2017-02,B,5
15245824,2430,DV024444,2021-01,B,5
15245824,2430,DV0227521,2021-01,SO,6
14321184,2667,DV023467,2021-02,B,5
14321184,2667,DV023486,2021-02,SU,4
14321184,2667,DV023489,2021-02,B,5
14321184,2667,DV023489,2021-02,NP,
14321184,2667,DV024497,2015-01,SU,4
15245824,2430,DV024495,2021-02,SU,4
14321184,2667,DV023473,2022-01,MM,1
14321184,2667,DV023476,2022-01,MM,1
14321184,2667,DV023977,2016-01,SO,7
15245824,2430,DV023977,2018-02,SO,7
14321184,2667,DV024442,2022-01,MM,1
15245824,2430,DV024148,2019-02,SO,7
15245824,2430,DV021635,2024-01,SU,4
14321184,2667,DV023473,2024-01,x,
14321184,2667,DV023476,2024-01,x,
14321184,2667,DV024442,2024-01,x,
13808189,2994,DV023479,2023-02,SU,4
16224003,2525,DV023457,2019-01,SU,4
16224003,2525,DV023462,2019-02,B,5
13808189,2994,DV023491,2023-02,B,5
16224003,2525,DV023464,2019-01,SU,4
16224003,2525,DV023470,2019-02,SO,7
16224003,2525,DV023482,2020-02,MB,6
13808189,2994,DV023456,2018-02,SU,4
16224003,2525,DV023456,2018-02,SU,4
16224003,2525,DV023469,2020-01,B,5
16224003,2525,DV023475,2020-02,B,5
16224003,2525,DV023487,2021-01,SU,4
16224003,2525,DV024441,2021-02,SU,4
13808189,2994,DV024441,2022-02,SU,4
16224003,2525,DV023451,2018-01,SU,4
13808189,2994,DV0227559,2023-02,SO,7
16224003,2525,DV023461,2019-01,SU,4
16224003,2525,DV023450,2018-01,B,5
16224003,2525,DV023451,2018-01,M,2
16224003,2525,DV023453,2018-01,MB,6
16224003,2525,DV024090,2018-01,SO,6
16224003,2525,DV024440,2018-01,SU,4
16224003,2525,DV023456,2018-02,I,3
13808189,2994,DV023457,2018-02,B,5
16224003,2525,DV023457,2018-02,I,3
16224003,2525,DV023458,2018-02,SU,4
16224003,2525,DV023459,2018-02,B,5
13808189,2994,DV023469,2018-02,I,3
13808189,2994,DV023470,2018-02,I,3
16224003,2525,DV024148,2018-02,MB,6
16224003,2525,DV023457,2019-01,I,3
16224003,2525,DV023461,2019-01,I,3
16224003,2525,DV023463,2019-01,SU,4
16224003,2525,DV023464,2019-01,NP,
16224003,2525,DV023506,2019-01,B,5
16224003,2525,DV0210086,2019-01,A,
16224003,2525,DV023467,2019-02,SU,4
16224003,2525,DV023469,2019-02,I,3
16224003,2525,DV023468,2020-01,SU,4
16224003,2525,DV023473,2020-01,B,5
16224003,2525,DV023476,2020-01,MB,6
16224003,2525,DV024093,2020-01,MB,6
16224003,2525,DV025151,2020-01,SO,6
16224003,2525,DV023474,2020-02,SU,4
16224003,2525,DV023474,2020-02,I,3
16224003,2525,DV023479,2020-02,MB,6
16224003,2525,DV024092,2020-02,B,5
13808189,2994,DV023461,2021-01,B,5
13808189,2994,DV023462,2021-01,SU,4
13808189,2994,DV023464,2021-01,B,5
13808189,2994,DV023469,2021-01,SO,6
16224003,2525,DV023480,2021-01,SU,4
16224003,2525,DV023481,2021-01,B,5
16224003,2525,DV023485,2021-01,B,5
16224003,2525,DV023487,2021-01,I,3
16224003,2525,DV023488,2021-01,B,5
13808189,2994,DV023467,2021-02,B,5
13808189,2994,DV023468,2021-02,B,5
13808189,2994,DV023470,2021-02,B,5
13808189,2994,DV023475,2021-02,B,5
16224003,2525,DV023486,2021-02,B,5
16224003,2525,DV023489,2021-02,MB,6
16224003,2525,DV023490,2021-02,MB,6
16224003,2525,DV023491,2021-02,B,5
16224003,2525,DV0227544,2021-02,B,5
13808189,2994,DV023473,2022-01,I,3
13808189,2994,DV023474,2022-01,MM,1
13808189,2994,DV023476,2022-01,SU,4
16224003,2525,DV023977,2018-02,SO,7
13808189,2994,DV023487,2022-01,SU,4
13808189,2994,DV024092,2022-01,B,5
13808189,2994,DV023977,2022-02,SO,7
13808189,2994,DV024148,2022-01,SO,7
13808189,2994,DV023473,2022-02,I,3
13808189,2994,DV023474,2022-02,SU,4
13808189,2994,DV023482,2022-02,SU,4
13808189,2994,DV0210059,2022-02,B,5
13808189,2994,DV023473,2023-01,SU,4
13808189,2994,DV023480,2023-01,SU,4
13808189,2994,DV023485,2023-01,SU,4
13808189,2994,DV023488,2023-01,B,5
18679410,3426,DV023479,2023-02,I,3
18679410,3426,DV023479,2023-02,M,2
13808189,2994,DV023479,2023-02,M,2
18679410,3426,DV023480,2023-02,I,3
13808189,2994,DV023486,2023-02,SU,4
18679410,3426,DV023489,2023-02,SU,4
13808189,2994,DV023489,2023-02,SU,4
18679410,3426,DV023491,2023-02,B,5
13808189,2994,DV0227521,2023-02,SO,6
18679410,3426,DV023479,2024-01,x,
18679410,3426,DV023480,2024-01,x,
13808189,2994,DV023481,2024-01,x,
13808189,2994,DV023492,2024-01,x,
16224003,2525,DV023492,2024-01,x,
13808189,2994,DV023493,2024-01,x,
16224003,2525,DV023873,2024-01,x,
13808189,2994,DV023946,2024-01,x,
16224003,2525,DV024137,2024-01,x,
13808189,2994,DV024442,2024-01,x,
16224003,2525,DV024442,2024-01,x,
13808189,2994,DV025483,2024-01,x,
13808189,2994,DV025483,2024-01,B,5
13808189,2994,DV0227514,2024-01,x,
14444032,1172,DS033493,2023-02,SO,7
19577619,2704,DV023493,2020-02,SO,7
20326490,3665,HF023450,2016-01,I,3
20326490,3665,HF023450,2016-01,SU,4
20326490,3665,HF023451,2016-01,SU,4
20326490,3665,HF023453,2016-01,SU,4
20326490,3665,HF024090,2016-01,B,5
20326490,3665,HF024440,2016-01,MM,1
20326490,3665,HF024440,2016-01,I,3
20326490,3665,HF023456,2016-02,MM,1
20326490,3665,HF023456,2016-02,I,3
20326490,3665,HF023458,2016-02,M,2
20326490,3665,HF023459,2016-02,MM,1
20326490,3665,HF023459,2016-02,I,3
20326490,3665,HF024091,2016-02,MM,1
20326490,3665,HF024148,2016-02,MM,1
19577619,2704,DV023509,2021-01,SO,7
14444032,1172,DS034000,2021-02,SO,7
20326490,3665,HF023459,2019-02,SU,4
20326490,3665,HF024002,2019-02,MB,6
20326490,3665,HF023461,2020-01,B,5
20326490,3665,HF023462,2020-01,B,5
19577619,2704,DV023479,2019-01,B,5
20326490,3665,HF023457,2019-02,B,5
20326490,3665,HF023464,2020-01,MB,6
20326490,3665,HF023468,2020-02,MB,6
20326490,3665,HF023470,2020-02,SO,6
19577619,2704,DV023457,2017-01,SU,4
19577619,2704,DV023462,2017-02,SU,4
20326490,3665,HF023473,2021-01,MB,6
20326490,3665,HF023474,2021-01,B,5
20326490,3665,HF023475,2021-01,MB,6
20326490,3665,HF023476,2021-01,B,5
14444032,1172,DS033468,2018-02,SU,4
20326490,3665,HF023479,2021-02,B,5
20326490,3665,HF023480,2021-02,SO,6
20326490,3665,HF023482,2021-02,MB,6
20326490,3665,HF023487,2021-02,SU,4
14444032,1172,DS033480,2019-02,SU,4
19577619,2704,DV023480,2019-01,B,5
20326490,3665,HF023467,2020-02,SO,7
14444032,1172,DS033473,2018-01,B,5
20326490,3665,HF023481,2021-02,MB,6
14444032,1172,DS033450,2016-01,SU,4
19577619,2704,DV023450,2016-01,SU,4
14444032,1172,DS033464,2017-01,B,5
20326490,3665,HF023456,2019-02,MB,6
20326490,3665,HF023485,2024-01,x,
20326490,3665,HF023486,2024-01,x,
20326490,3665,HF023488,2024-01,x,
20326490,3665,HF023977,2024-01,x,
20326490,3665,HF024441,2024-01,x,
14444032,1172,DS033450,2016-01,I,3
14444032,1172,DS033451,2016-01,SU,4
14444032,1172,DS033451,2016-01,M,2
14444032,1172,DS033453,2016-01,I,3
14444032,1172,DS033506,2016-01,B,5
14444032,1172,DS034094,2016-01,SU,4
14444032,1172,DS034440,2016-01,B,5
14444032,1172,DS034440,2016-01,I,3
14444032,1172,DS033456,2016-02,B,5
14444032,1172,DS033456,2016-02,I,3
14444032,1172,DS033457,2016-02,M,2
14444032,1172,DS033458,2016-02,M,2
14444032,1172,DS033459,2016-02,SU,4
14444032,1172,DS033457,2017-01,M,2
14444032,1172,DS033458,2017-01,B,5
14444032,1172,DS033458,2017-01,x,
14444032,1172,DS033461,2017-01,SU,4
14444032,1172,DS033461,2017-01,I,3
14444032,1172,DS033457,2017-02,B,5
14444032,1172,DS033463,2017-02,B,5
14444032,1172,DS033467,2017-02,B,5
14444032,1172,DS033467,2017-02,I,3
14444032,1172,DS033462,2018-01,B,5
14444032,1172,DS033469,2018-01,SU,4
14444032,1172,DS033469,2018-01,I,3
14444032,1172,DS033470,2018-01,B,5
14444032,1172,DS033473,2018-01,MM,1
14444032,1172,DS033468,2018-02,I,3
14444032,1172,DS033475,2018-02,B,5
14444032,1172,DS033476,2018-02,SU,4
14444032,1172,DS033479,2018-02,B,5
14444032,1172,DS034090,2018-02,SO,6
20326490,3665,HF023458,2019-02,MB,6
14444032,1172,DS034497,2018-02,MM,1
14444032,1172,DS033474,2019-01,M,2
14444032,1172,DS033474,2019-01,SU,4
14444032,1172,DS033481,2019-01,B,5
14444032,1172,DS033481,2019-01,M,2
14444032,1172,DS033482,2019-01,I,3
14444032,1172,DS033482,2019-01,MM,1
14444032,1172,DS033487,2019-01,I,3
14444032,1172,DS033487,2019-01,SU,4
14444032,1172,DS034497,2019-01,SU,4
14444032,1172,DS033482,2019-02,SU,4
14444032,1172,DS033490,2019-02,MM,1
14444032,1172,DS033977,2019-02,SO,6
14444032,1172,DS034441,2019-02,SU,4
14444032,1172,DS033485,2020-01,B,5
14444032,1172,DS033486,2020-01,B,5
14444032,1172,DS033490,2020-01,SO,6
20326490,3665,HF023463,2020-01,MB,6
14444032,1172,DS033489,2020-02,SU,4
14444032,1172,DS033489,2020-02,NP,
14444032,1172,DS033492,2020-02,SU,4
14444032,1172,DS034092,2020-02,MM,1
14444032,1172,DS034442,2020-02,MB,6
14444032,1172,DS035151,2020-02,MM,1
20326490,3665,HF023469,2020-02,MB,6
14444032,1172,DS033488,2021-01,MM,1
14444032,1172,DS033488,2021-01,NP,
14444032,1172,DS033493,2021-01,MM,1
14444032,1172,DS033494,2021-01,MM,1
14444032,1172,DS033495,2021-01,x,
14444032,1172,DS033495,2021-01,MM,1
14444032,1172,DS034093,2021-01,MM,1
19577619,2704,DV023475,2018-02,MB,6
14444032,1172,DS033488,2021-02,B,5
14444032,1172,DS033493,2021-02,MM,1
14444032,1172,DS033495,2021-02,MM,1
14444032,1172,DS034092,2021-02,I,3
14444032,1172,DS034093,2021-02,MM,1
19337126,3428,DV024441,2023-02,MB,6
14444032,1172,DS033453,2016-02,B,5
14444032,1172,DS033491,2023-01,B,5
14444032,1172,DS033493,2023-01,MM,1
14444032,1172,DS033494,2023-01,MM,1
14444032,1172,DS034093,2023-01,B,5
20326490,3665,HF024440,2016-02,B,5
14444032,1172,DS033494,2023-02,MM,1
19577619,2704,DV023494,2020-02,SO,7
14444032,1172,DS034444,2023-02,SU,4
14444032,1172,DS0327557,2023-02,SU,4
14444032,1172,DS033494,2024-01,x,
14444032,1172,DS033495,2024-01,x,
14444032,1172,DS033509,2024-01,x,
14444032,1172,DS033512,2024-01,x,
19577619,2704,DV023450,2016-01,I,3
19577619,2704,DV023451,2016-01,SU,4
19577619,2704,DV023451,2016-01,I,3
19577619,2704,DV023453,2016-01,SU,4
19577619,2704,DV023453,2016-01,NP,
19577619,2704,DV024090,2016-01,SO,6
19577619,2704,DV024440,2016-01,I,3
19577619,2704,DV023456,2016-02,I,3
19577619,2704,DV023458,2016-02,SU,4
19577619,2704,DV023459,2016-02,I,3
19577619,2704,DV024440,2016-02,SU,4
19577619,2704,DV023456,2017-01,SU,4
19577619,2704,DV023457,2017-01,I,3
19577619,2704,DV023459,2017-01,B,5
19577619,2704,DV023463,2017-01,I,3
19577619,2704,DV023461,2017-02,SU,4
19577619,2704,DV023462,2017-02,I,3
19577619,2704,DV023463,2017-02,SU,4
19577619,2704,DV023464,2017-02,B,5
19577619,2704,DV024000,2017-02,B,5
19577619,2704,DV023467,2018-01,SU,4
19577619,2704,DV023468,2018-01,SU,4
19577619,2704,DV023469,2018-01,SU,4
19577619,2704,DV023470,2018-01,SU,4
19577619,2704,DV023473,2018-02,B,5
19577619,2704,DV023474,2018-02,B,5
19577619,2704,DV023476,2018-02,B,5
19577619,2704,DV023482,2019-01,MB,6
19577619,2704,DV023487,2019-01,B,5
19577619,2704,DV023488,2019-01,I,3
19577619,2704,DV023481,2019-02,SU,4
19577619,2704,DV023485,2019-02,B,5
19577619,2704,DV023486,2019-02,SU,4
19577619,2704,DV023488,2019-02,MB,6
19577619,2704,DV024441,2019-02,SU,4
19577619,2704,DV023489,2020-01,SO,6
19577619,2704,DV023490,2020-01,SO,6
19577619,2704,DV023491,2020-01,SO,6
19577619,2704,DV024442,2020-01,MB,6
20326490,3665,HF024091,2020-01,SO,7
19577619,2704,DV0227515,2020-01,SO,6
19577619,2704,DV0227544,2020-01,B,5
19577619,2704,DV024091,2017-02,B,5
19577619,2704,DV023492,2020-02,MB,6
19577619,2704,DV024460,2020-02,SO,6
19577619,2704,DV024495,2020-02,B,5
19577619,2704,DV024868,2020-02,SO,6
19577619,2704,DV023495,2021-01,SO,6
19577619,2704,DV023946,2021-01,B,5
19577619,2704,DV024444,2021-01,MB,6
19577619,2704,DV024092,2018-02,B,5
19577619,2704,DV023977,2019-01,SO,7
14444032,1172,DS034148,2020-01,SO,7
19577619,2704,DV024148,2018-02,MB,6
20326490,3665,HF023506,2020-02,MB,6
19577619,2704,DV024093,2018-01,B,5
19337126,3428,DV023473,2023-02,SU,4
19337126,3428,DV023486,2023-02,SU,4
19337126,3428,DV023489,2023-02,M,2
19337126,3428,DV023489,2023-02,I,3
19337126,3428,DV023491,2023-02,I,3
19337126,3428,DV023491,2023-02,MM,1
19577619,2704,DV021635,2024-01,SU,4
19337126,3428,DV023479,2024-01,x,
19337126,3428,DV023489,2024-01,x,
19337126,3428,DV023491,2024-01,x,
19337126,3428,DV024442,2024-01,x,
19337126,3428,DV0210059,2024-01,x,
18145719,2794,DV023493,2023-01,MB,6
16803563,3871,HF023509,2022-01,MB,6
13111224,3854,HF023450,2017-01,B,5
16963407,3939,HF023450,2017-01,I,3
16803563,3871,HF023450,2017-01,SU,4
12786083,3884,HF023450,2017-01,I,3
21152210,3990,HF023450,2017-01,SU,4
13111224,3854,HF023451,2017-01,M,2
13111224,3854,HF023451,2017-01,SU,4
16963407,3939,HF023451,2017-01,I,3
16963407,3939,HF023451,2017-01,M,2
16803563,3871,HF023451,2017-01,B,5
12786083,3884,HF023451,2017-01,I,3
12786083,3884,HF023451,2017-01,MM,1
21152210,3990,HF023451,2017-01,I,3
13111224,3854,HF023453,2017-01,B,5
16963407,3939,HF023453,2017-01,I,3
16963407,3939,HF023453,2017-01,M,2
16803563,3871,HF023453,2017-01,SU,4
12786083,3884,HF023453,2017-01,I,3
12786083,3884,HF023453,2017-01,M,2
21152210,3990,HF023453,2017-01,SU,4
16963407,3939,HF024090,2017-01,I,3
16803563,3871,HF024090,2017-01,MB,6
12786083,3884,HF024090,2017-01,SU,4
16963407,3939,HF024440,2017-01,SU,4
16803563,3871,HF024440,2017-01,SU,4
12786083,3884,HF024440,2017-01,I,3
21152210,3990,HF024440,2017-01,B,5
18145719,2794,DV023509,2023-02,MB,6
12786083,3884,HF023450,2017-02,I,3
16963407,3939,HF023451,2017-02,M,2
12786083,3884,HF023451,2017-02,M,2
12786083,3884,HF023451,2017-02,I,3
21152210,3990,HF023451,2017-02,I,3
16963407,3939,HF023453,2017-02,M,2
13111224,3854,HF023456,2017-02,SU,4
16803563,3871,HF023456,2017-02,B,5
16963407,3939,HF023457,2017-02,M,2
16803563,3871,HF023457,2017-02,SU,4
21152210,3990,HF023457,2017-02,I,3
16803563,3871,HF023458,2017-02,I,3
12786083,3884,HF0210059,2019-01,B,5
16963407,3939,HF023459,2017-02,MM,1
16803563,3871,HF023459,2017-02,SU,4
21152210,3990,HF023459,2017-02,B,5
13111224,3854,HF024000,2017-02,SU,4
16803563,3871,HF024000,2017-02,MB,6
16963407,3939,HF024090,2017-02,MM,1
13111224,3854,HF024091,2017-02,SO,6
21152210,3990,HF024092,2017-02,B,5
12786083,3884,HF024440,2017-02,I,3
12786083,3884,HF0210059,2017-02,M,2
21152210,3990,HF0210059,2017-02,B,5
16963407,3939,HF023451,2018-01,M,2
16963407,3939,HF023451,2018-01,I,3
12786083,3884,HF023451,2018-01,I,3
16963407,3939,HF023453,2018-01,I,3
21152210,3990,HF023456,2018-01,SU,4
16963407,3939,HF023457,2018-01,I,3
12786083,3884,HF023457,2018-01,I,3
16963407,3939,HF023459,2018-01,SU,4
12786083,3884,HF023459,2018-01,SU,4
13111224,3854,HF023461,2018-01,B,5
16803563,3871,HF023461,2018-01,SU,4
13111224,3854,HF023462,2018-01,I,3
16803563,3871,HF023462,2018-01,I,3
21152210,3990,HF023462,2018-01,I,3
13111224,3854,HF023463,2018-01,B,5
16803563,3871,HF023463,2018-01,B,5
13111224,3854,HF023464,2018-01,I,3
13111224,3854,HF023464,2018-01,SU,4
16803563,3871,HF023464,2018-01,I,3
21152210,3990,HF023464,2018-01,SU,4
13111224,3854,HF023977,2018-01,B,5
12786083,3884,HF024002,2018-01,MM,1
16963407,3939,HF024090,2018-01,MM,1
16803563,3871,HF024091,2018-01,B,5
16963407,3939,HF023451,2018-02,M,2
12786083,3884,HF023456,2018-02,I,3
16963407,3939,HF023457,2018-02,SU,4
12786083,3884,HF023457,2018-02,I,3
16963407,3939,HF023458,2018-02,MM,1
16963407,3939,HF023458,2018-02,I,3
21152210,3990,HF023461,2018-02,SU,4
21152210,3990,HF023461,2018-02,M,2
16803563,3871,HF023462,2018-02,I,3
12786083,3884,HF023463,2018-02,I,3
13111224,3854,HF023467,2018-02,SU,4
16803563,3871,HF023467,2018-02,I,3
13111224,3854,HF023468,2018-02,SU,4
21152210,3990,HF023468,2018-02,I,3
13111224,3854,HF023469,2018-02,B,5
16803563,3871,HF023469,2018-02,B,5
21152210,3990,HF023469,2018-02,B,5
21152210,3990,HF023469,2018-02,I,3
13111224,3854,HF023470,2018-02,MB,6
16803563,3871,HF023470,2018-02,SU,4
13111224,3854,HF024002,2018-02,SU,4
16963407,3939,HF024090,2018-02,MM,1
21152210,3990,HF024091,2018-02,SU,4
21152210,3990,HF024148,2018-02,SO,6
16803563,3871,HF023462,2019-01,B,5
12786083,3884,HF023462,2019-01,I,3
12786083,3884,HF023463,2019-01,I,3
12786083,3884,HF023464,2019-01,M,2
16803563,3871,HF023467,2019-01,SU,4
21152210,3990,HF023467,2019-01,SO,6
21152210,3990,HF023474,2019-01,I,3
13111224,3854,HF023475,2019-01,SU,4
16803563,3871,HF023475,2019-01,SU,4
16803563,3871,HF023475,2019-01,I,3
21152210,3990,HF023475,2019-01,SU,4
13111224,3854,HF023476,2019-01,I,3
13111224,3854,HF023476,2019-01,SU,4
16803563,3871,HF023476,2019-01,I,3
21152210,3990,HF023476,2019-01,I,3
21152210,3990,HF023481,2019-01,B,5
21152210,3990,HF023481,2019-01,I,3
12786083,3884,HF024000,2019-01,SU,4
13111224,3854,HF024497,2019-01,B,5
16803563,3871,HF024497,2019-01,SU,4
21152210,3990,HF024497,2019-01,SU,4
16922962,2786,DV024000,2018-02,MB,6
16963407,3939,HF023462,2019-02,SU,4
16803563,3871,HF023468,2019-02,SO,6
21152210,3990,HF023473,2019-02,SU,4
13111224,3854,HF023479,2019-02,SU,4
21152210,3990,HF023480,2019-02,SU,4
16803563,3871,HF023482,2019-02,B,5
21152210,3990,HF023482,2019-02,B,5
21152210,3990,HF023485,2019-02,B,5
13111224,3854,HF023487,2019-02,SU,4
16803563,3871,HF023487,2019-02,SU,4
21152210,3990,HF023487,2019-02,SU,4
13111224,3854,HF024148,2019-02,SO,6
16963407,3939,HF023451,2020-01,B,5
16963407,3939,HF023453,2020-01,B,5
16963407,3939,HF023463,2020-01,MB,6
18145719,2794,DV023479,2022-01,MB,6
13111224,3854,HF023457,2017-02,SU,4
21152210,3990,HF023457,2017-02,SU,4
12786083,3884,HF023457,2018-02,SU,4
16963407,3939,HF023464,2020-01,SU,4
16963407,3939,HF023468,2020-01,B,5
12786083,3884,HF023468,2020-01,MB,6
16803563,3871,HF023479,2020-01,SU,4
16803563,3871,HF023479,2020-01,I,3
21152210,3990,HF023479,2020-01,B,5
13111224,3854,HF023481,2020-01,MB,6
16803563,3871,HF023485,2020-01,SU,4
13111224,3854,HF023486,2020-01,B,5
21152210,3990,HF023486,2020-01,SU,4
13111224,3854,HF023488,2020-01,B,5
21152210,3990,HF023488,2020-01,MB,6
12786083,3884,HF023977,2020-01,B,5
16803563,3871,HF024148,2020-01,SO,6
13111224,3854,HF024441,2020-01,SO,6
16803563,3871,HF024441,2020-01,SU,4
21152210,3990,HF024441,2020-01,B,5
16963407,3939,HF025158,2020-01,SU,4
16803563,3871,HF025158,2020-01,B,5
16963407,3939,HF023456,2020-02,B,5
12786083,3884,HF023456,2020-02,B,5
14301476,1273,DS033457,2018-01,SU,4
16577278,1308,DS033457,2018-01,SU,4
16963407,3939,HF023469,2020-02,SU,4
16963407,3939,HF023469,2020-02,NP,
16963407,3939,HF023470,2020-02,NP,
16963407,3939,HF023470,2020-02,SU,4
12786083,3884,HF023470,2020-02,SO,6
13111224,3854,HF023462,2018-01,SU,4
16963407,3939,HF023474,2020-02,B,5
12786083,3884,HF023474,2020-02,B,5
21152210,3990,HF023462,2018-01,SU,4
12786083,3884,HF023462,2019-01,SU,4
16803563,3871,HF023481,2020-02,SO,6
16803563,3871,HF023488,2020-02,B,5
13111224,3854,HF023489,2020-02,MB,6
16803563,3871,HF023489,2020-02,B,5
21152210,3990,HF023489,2020-02,MB,6
21152210,3990,HF023490,2020-02,SO,6
13111224,3854,HF023491,2020-02,B,5
21152210,3990,HF023491,2020-02,B,5
13111224,3854,HF023512,2020-02,MB,6
13111224,3854,HF024442,2020-02,B,5
21152210,3990,HF024442,2020-02,SU,4
21152210,3990,HF024495,2020-02,SU,4
12786083,3884,HF023461,2021-01,B,5
16577278,1308,DS033462,2018-02,SU,4
14301476,1273,DS033462,2019-01,SU,4
16922962,2786,DV023462,2020-01,SU,4
21152210,3990,HF023468,2018-02,SU,4
16963407,3939,HF023475,2021-01,SU,4
12786083,3884,HF023475,2021-01,SU,4
16963407,3939,HF023476,2021-01,B,5
16963407,3939,HF023480,2021-01,B,5
12786083,3884,HF023480,2021-01,B,5
16963407,3939,HF023485,2021-01,I,3
12786083,3884,HF023485,2021-01,SU,4
12786083,3884,HF023485,2021-01,I,3
16803563,3871,HF023486,2021-01,MB,6
16803563,3871,HF023490,2021-01,SO,6
16803563,3871,HF023491,2021-01,B,5
13111224,3854,HF023492,2021-01,B,5
16803563,3871,HF023492,2021-01,MB,6
21152210,3990,HF023492,2021-01,MB,6
13111224,3854,HF023493,2021-01,SO,6
21152210,3990,HF023493,2021-01,MB,6
13111224,3854,HF023494,2021-01,SO,6
21152210,3990,HF023494,2021-01,B,5
13111224,3854,HF023946,2021-01,MB,6
21518779,3173,DV023468,2022-01,SU,4
13111224,3854,HF023474,2019-01,SU,4
21152210,3990,HF023474,2019-01,SU,4
16803563,3871,HF023474,2020-01,MB,6
16803563,3871,HF0227544,2021-01,MB,6
21152210,3990,HF0227566,2021-01,SO,6
21152210,3990,HF0227569,2021-01,SO,6
16963407,3939,HF023467,2021-02,M,2
16963407,3939,HF023467,2021-02,I,3
12786083,3884,HF023467,2021-02,SU,4
12786083,3884,HF023467,2021-02,NP,
15880499,1281,DS033474,2020-02,B,5
19616341,2770,DV023474,2019-02,SU,4
13111224,3854,HF023480,2019-02,B,5
16803563,3871,HF023480,2020-02,B,5
16963407,3939,HF023482,2021-02,B,5
16963407,3939,HF023486,2021-02,B,5
12786083,3884,HF023487,2021-02,SU,4
16803563,3871,HF023493,2021-02,SO,6
13111224,3854,HF023495,2021-02,SO,6
16803563,3871,HF023495,2021-02,MB,6
13111224,3854,HF023509,2021-02,MB,6
21152210,3990,HF023509,2021-02,SO,6
13111224,3854,HF024137,2021-02,SO,6
12786083,3884,HF023486,2021-02,MB,6
16803563,3871,HF024442,2021-02,B,5
13111224,3854,HF024444,2021-02,B,5
16803563,3871,HF024444,2021-02,MB,6
21152210,3990,HF024444,2021-02,B,5
13111224,3854,HF025157,2021-02,MB,6
16803563,3871,HF0227525,2021-02,B,5
21152210,3990,HF0227538,2021-02,SO,6
13111224,3854,HF0227564,2021-02,B,5
12503947,1332,DS033486,2022-01,SU,4
14301476,1273,DS033486,2022-01,SU,4
14792855,3257,DV023486,2022-01,SU,4
21518779,3173,DV023486,2023-02,SU,4
16963407,3939,HF024442,2022-01,SU,4
12786083,3884,HF024442,2022-01,SU,4
14301476,1273,DS034442,2023-01,B,5
19616341,2770,DV024442,2021-01,B,5
16963407,3939,HF023467,2022-01,MB,6
12786083,3884,HF023473,2022-01,I,3
12786083,3884,HF023481,2022-01,B,5
12786083,3884,HF023488,2022-01,SU,4
12786083,3884,HF023488,2022-01,I,3
16803563,3871,HF023494,2022-01,B,5
16963407,3939,HF023977,2022-01,B,5
19616341,2770,DV023467,2018-02,SU,4
13111224,3854,HF023473,2019-01,B,5
16803563,3871,HF023473,2019-02,SU,4
12786083,3884,HF024441,2022-01,SU,4
12786083,3884,HF024441,2022-01,I,3
16963407,3939,HF024442,2022-01,I,3
12786083,3884,HF024442,2022-01,I,3
16963407,3939,HF0210059,2022-01,MB,6
16803563,3871,HF0227552,2022-01,SU,4
16803563,3871,HF0227573,2022-01,MB,6
12786083,3884,HF023473,2023-02,SU,4
19616341,2770,DV023473,2019-02,B,5
13111224,3854,HF023490,2020-02,SO,7
12786083,3884,HF023491,2023-02,SU,4
14792855,3257,DV023491,2023-01,SO,7
21518779,3173,DV023491,2023-02,SU,4
16963407,3939,HF023473,2022-02,B,5
12786083,3884,HF023473,2022-02,I,3
16963407,3939,HF023481,2022-02,I,3
16963407,3939,HF023481,2022-02,M,2
16963407,3939,HF023450,2017-01,SU,4
12786083,3884,HF023450,2017-02,SU,4
